180,0.031,0.001336,18.758
180,0.031,0.00267,18.133
180,0.031,0.0053,18.252
180,0.031,0.0106,17.132
180,0.031,0.0212,19.504
180,0.031,0.0424,18.022
180,0.125,0.001336,16.771
180,0.125,0.00267,17.501
180,0.125,0.0053,18.756
180,0.125,0.0106,19.629
180,0.125,0.0212,17.013
180,0.125,0.0424,18.647
180,0.5,0.001336,21.243
180,0.5,0.00267,20.496
180,0.5,0.0053,17.281
180,0.5,0.0106,17.035
180,0.5,0.0212,15.28
180,0.5,0.0424,17.262
180,2,0.001336,27.956
180,2,0.00267,22.975
180,2,0.0053,20.362
180,2,0.0106,17.394
180,2,0.0212,14.897
180,2,0.0424,17.756
180,8,0.001336,34.156
180,8,0.00267,26.926
180,8,0.0053,23.835
180,8,0.0106,16.887
180,8,0.0212,18.388
180,8,0.0424,16.775
180,16,0.001336,35.903
180,16,0.00267,40.49
180,16,0.0053,24.71
180,16,0.0106,18.368
180,16,0.0212,17.26
180,16,0.0424,16.505
